"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 12, 2020","117.39","117.39","117.39","117.39","-","0.00%"
"Feb 11, 2020","117.39","117.39","117.39","117.39","-","0.00%"
"Feb 10, 2020","117.39","117.39","117.39","117.39","-","0.00%"
"Feb 07, 2020","117.39","117.39","117.39","117.39","-","0.00%"
"Feb 06, 2020","117.39","117.39","117.39","117.39","-","0.01%"
"Feb 05, 2020","117.38","117.37","117.38","117.37","-","0.00%"
"Feb 04, 2020","117.38","117.37","117.38","117.37","-","-0.03%"
"Feb 03, 2020","117.41","117.41","117.41","117.41","-","0.00%"
"Jan 31, 2020","117.41","117.41","117.41","117.41","-","0.00%"
"Jan 30, 2020","117.41","117.41","117.41","117.41","-","0.00%"
"Jan 29, 2020","117.41","117.41","117.41","117.41","-","0.00%"
"Jan 28, 2020","117.41","117.41","117.41","117.41","-","0.02%"
"Jan 27, 2020","117.39","117.39","117.39","117.39","-","-0.02%"
"Jan 24, 2020","117.41","117.41","117.41","117.41","-","-0.01%"
"Jan 23, 2020","117.42","117.42","117.42","117.42","-","0.00%"
"Jan 22, 2020","117.42","117.42","117.42","117.42","-","0.00%"
"Jan 21, 2020","117.42","117.42","117.42","117.42","-","-0.01%"
"Jan 20, 2020","117.43","117.42","117.43","117.42","-","-0.01%"
"Jan 17, 2020","117.44","117.43","117.44","117.43","-","0.01%"
"Jan 16, 2020","117.43","117.43","117.43","117.43","-","-0.01%"
"Jan 15, 2020","117.44","117.44","117.47","117.44","0.04K","0.02%"
"Jan 14, 2020","117.42","117.44","117.44","117.42","5.40K","-0.02%"
"Jan 13, 2020","117.44","117.44","117.44","117.44","-","0.00%"
"Jan 10, 2020","117.44","117.44","117.44","117.44","-","0.00%"
"Jan 09, 2020","117.44","117.44","117.44","117.44","-","-0.01%"
"Jan 08, 2020","117.45","117.45","117.45","117.45","-","-0.01%"
"Jan 07, 2020","117.46","117.46","117.46","117.46","-","0.00%"
"Jan 06, 2020","117.46","117.46","117.46","117.46","-","-0.01%"
"Jan 03, 2020","117.47","117.44","117.47","117.44","-","0.00%"
